seat_won,member,donor_name,tot_from_donor,tot_to_candidate,party,counties,term_start,house_district,senate_district
Senator District 34,Vickie Sawyer,Trump National Golf Club,624.49,157396,R,"Iredell, Yadkin",1-Jan-19,NA,34
Senator District 34,Vickie Sawyer,UnitedHealth Group Inc PAC,1500,157396,R,"Iredell, Yadkin",1-Jan-19,NA,34
Senator District 34,Vickie Sawyer,Wells Fargo and Company NC Employees Good Government Fund,1000,157396,R,"Iredell, Yadkin",1-Jan-19,NA,34
Senator District 34,Vickie Sawyer,Weyerhaeuser Company PAC,2500,157396,R,"Iredell, Yadkin",1-Jan-19,NA,34
Senator District 35,Todd Johnson,3M Co PAC,250,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Allstate Insurance Comp PAC,3500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,American Council of Engineering Companies,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,American Property Casualty Insurance Association PAC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Atrium Health Employees NC PAC,2500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Auto Care Association's PAC,200,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Blue Cross & Blue Shield of NC Employees PAC,1500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Committee to Elect Mark Brody,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Committee to Elect Wayne Sasser,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Credit Union PAC of NC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,CVS Health PAC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Dominion Energy Inc PAC,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Duke Energy Corp PAC,4500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Eastern Band of Cherokee Indians,3000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Erie Indemnity Company PAC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Independent Insurance Agents of NC,10400,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Liberty Mutual Insurance Company PAC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Lowe's Comp Inc. PAC,250,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,McGuireWoods Federal PAC Fund,1750,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Metrolina Area Radiologists for Quality in Medicine PAC,4000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,National Federation of Independent Business NC PAC,3.92,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Nationwide Carolina Political Participation Fund,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Associates of CPAs PAC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Association of Electric Cooperatives Rural Electric Action Program,1500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Association of Insurance and Financial Advisors PAC,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Association of Realtors PAC,3000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Association of Student Financial Aid Administrators PAC,5000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Auto Dealers Accociation PAC,2020,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Bail Agents Association PAC,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Bankers Association PAC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Beer & Wine Wholesalers Association PAC,3000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Chiropractic Association Inc PAC,750,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Clean Energy Business Alliance PAC,2000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Dental Society PAC,2000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Farm Bureau Federation Inc PAC,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Health Care Facilities Association PAC,5000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Home Builders Association PAC,2000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Hospital Association PAC,2000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Merchants PAC Inc,250,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Outdoor Advertising Association PAC,250,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Pork Council PAC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,NC Senate Majority Fund,12256.16,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Northeast Anesthesia & Pain Specialist PAC,2000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Providence Anesthesiology Associates PA Federal PAC,4000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Reynolds American Inc PAC,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Scope Anesthesia PAC,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Southern States Police Benevolent Association PAC,5400,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Tar Heel Prosperity PAC,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Truist NC PAC,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,UnitedHealth Group Inc PAC,1500,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Wells Fargo and Company NC Employees Good Government Fund,1000,205317,R,Union,1-Jan-19,NA,35
Senator District 35,Todd Johnson,Weyerhaeuser Company PAC,500,205317,R,Union,1-Jan-19,NA,35
Senator District 36,Paul Newton,"Ahold Delhaize USA, Inc PAC",500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,American Airlines Inc PAC,1500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,American Council of Engineering Companies,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Astellas US LLC PAC,2500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,AT&T NC PAC,2500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Atrium Health Employees NC PAC,2500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Bayer US LLC PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Blue Cross & Blue Shield of NC Employees PAC,3000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Bristol-Myers Squibb Company Employee PAC,250,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Carolina Asphalt Pavement Association PAC,5500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Carolina Link Telephone Cooperative PAC,1500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Carolinas Association of General Contractors Inc NC PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Carolinas Ready Mixed Concrete Association NC PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Centene Corporation PAC,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Charter Communications NC PAC,5400,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Cigna Corporation Employee PAC,750,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Coca-Cola Consolidated Inc PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Corning Incorporated Employees PAC,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Credit Union PAC of NC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,CSX Good Government Fund,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Dominion Energy Inc PAC,4000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Duke Energy Corp PAC,10800,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,East Carolina Anesthesia PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Eastern Band of Cherokee Indians,10800,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Eli Lilly and Company PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Emergeortho PA PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Enterprise Holdings Inc PAC,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Essential Utilities Inc PAC,4000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,General Motors Company PAC,1500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,GlaxoSmithKline LLC PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Hudson for Congress,2500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Integrated Strategy Group,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,JM Family Enterprises Inc PAC,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Koch Industries Inc PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Lowe's Comp Inc. PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Lumen Technologies Inc PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Mag Mutual NC PAC,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Marathon Petroleum Corp Employee PAC,2500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,McGuireWoods Federal PAC Fund,3250,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,"Merck & Co., Inc Employees PAC",500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,National Federation of Independent Business NC PAC,503.92,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Nationwide Carolina Political Participation Fund,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Associates of CPAs PAC,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Association of Electric Cooperatives Rural Electric Action Program,10800,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Association of Nurse Anesthetists,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Association of Realtors PAC,10800,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Association of Student Financial Aid Administrators PAC,2500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Auto Dealers Accociation PAC,2020,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Bankers Association PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Beer & Wine Wholesalers Association PAC,5500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Chamber PAC,3000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Dental Society PAC,3000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Health Care Facilities Association PAC,7400,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Home Builders Association PAC,9400,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Hospital Association PAC,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Manufactured & Modular Homebuilders Association PAC,1500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Merchants PAC Inc,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Outdoor Advertising Association PAC,250,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Pork Council PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Restaurant & Lodging Association PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Senate Majority Fund,198388.08,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,NC Veterinary Medical Association,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Nelson Mullins Riley & Scarborough LLP PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Nexsen Pruet NC PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Northeast Anesthesia & Pain Specialist PAC,10000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Novartis Corp PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Orthocarolina PA Federal PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,"PepsiCo, Inc Concerned Citizens Fund",500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Pfizer Inc PAC,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Piedmont Traid Anesthesia PA Federal PAC,3000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Providence Anesthesiology Associates PA Federal PAC,5000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Publix Supermarkets Inc Association PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Reynolds American Inc PAC,2500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Smith Anderson PAC,3000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Southern States Police Benevolent Association PAC,5400,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Truist NC PAC,5200,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,UCB PAC,750,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Verizon Good Government Club of NC,1500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Vulcan Material Company PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Wal-Mart Stores Inc PAC for Responsible Government,2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Ward and Smith PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Waste Management Employees Better Government Fund,1000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Wellcare Health Plans Inc PAC (Closed),2000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Wells Fargo and Company NC Employees Good Government Fund,3000,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Weyerhaeuser Company PAC,500,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 36,Paul Newton,Windstream Corp PAC,250,483785,R,"Cabarrus, Union",1-Jan-17,NA,36
Senator District 37,Jeff Jackson,American Airlines Inc PAC,500,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Apartment Association of North Carolina,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Aristotle PAC,700,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,AT&T NC PAC,500,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Atrium Health Employees NC PAC,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Best Buy,62.25,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Carolina Link Telephone Cooperative PAC,500,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Carolinas Association of General Contractors Inc NC PAC,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Credit Union PAC of NC,250,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Democratic Women of Mecklenburg County,200,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Designhill,409,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,End Citizens United,2000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Enterprise Holdings Inc PAC,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Friends of Jared Solomon,150,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,McGuireWoods Federal PAC Fund,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Metrolina Area Radiologists for Quality in Medicine PAC,3000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,National Democratic Redistricting PAC,5400,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Nationwide Carolina Political Participation Fund,500,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC Associates of CPAs PAC,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC Association of Electric Cooperatives Rural Electric Action Program,600,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC Auto Dealers Accociation PAC,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC Bankers Association PAC,2000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC Chiropractic Association Inc PAC,250,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC College of Emergency Physicians PAC,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC Home Builders Association PAC,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC Senate Democratic Caucus,139295.6,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,NC Veterinary Medical Association,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Providence Anesthesiology Associates PA Federal PAC,8400,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Scope Anesthesia PAC,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Straight Talk Inc,1847.44,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Voter Protection Project,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 37,Jeff Jackson,Wells Fargo and Company NC Employees Good Government Fund,1000,1062370,D,Mecklenburg,6-May-14,NA,37
Senator District 38,Mujtaba A. Mohammed,AT&T NC PAC,500,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,Atrium Health Employees NC PAC,1000,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,Coca-Cola Consolidated Inc PAC,500,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,Committee to Elect Greg Phipps Charlotte City Council District 4,250,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,Communication Workers of America - COPE PCC,1500,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,CSX Good Government Fund,250,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,Democratic Women of Mecklenburg County,200,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,McGuireWoods Federal PAC Fund,750,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,McKissick for NC State,500,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,NC Advocates for Justice PAC,11800,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,NC Associates of CPAs PAC,500,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,NC Association of Educators,5400,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,NC Association of Electric Cooperatives Rural Electric Action Program,1100,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,NC Beer & Wine Wholesalers Association PAC,1500,261249,D,Mecklenburg,1-Jan-19,NA,38
Senator District 38,Mujtaba A. Mohammed,NC Chiropractic Association Inc PAC,600,261249,D,Mecklenburg,1-Jan-19,NA,38
